datetime,location_name,visitor_outflow,pop_outflow,visitor_inflow,pop_inflow,negative,positive,totalTestResults,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,mobility_composite,total_tests,total_pop,daily_death
2020/10/20,Nevada,317545,5618007,330426,5891554,674813,91499,1156029,505.1217639,134.5137449,56.65507459,20.27203396,8.044888994,-23.07775923,39.58525101,3215024.581,15
2020/10/21,Nevada,321847,5617975,334668,5893374,677549,92064,1165414,503.402561,134.0195893,56.50359402,20.44077633,8.092828747,-23.03587131,39.78721134,3215024.581,5
2020/10/22,Nevada,327521,5688756,343288,6018650,681242,92853,1175414,501.6559373,134.0247664,56.24721632,20.68540858,8.167489533,-23.0210868,39.95868134,3215024.581,4
2020/10/23,Nevada,345955,6094851,366991,6558236,686981,93666,1185069,507.8518103,135.5100771,57.69667405,21.01693558,8.27313266,-23.02949295,40.06230568,3215024.581,2
2020/10/24,Nevada,332123,5964946,358274,6587434,688895,94812,1196111,515.9338462,137.7841632,58.89309174,21.44750431,8.414335654,-23.05802192,40.0599006,3215024.581,5
2020/10/25,Nevada,297499,5325777,322336,5900525,692166,95703,1204746,519.5816058,139.491347,59.53778097,21.99087713,8.596166776,-23.10353618,39.92294122,3215024.581,5
2020/10/26,Nevada,305354,5495423,321638,5847109,695143,96178,1212437,529.1763606,142.3317262,60.22317625,22.66302213,8.824407259,-23.16070064,39.64248295,3215024.581,1
2020/10/27,Nevada,306204,5663561,318274,5927459,698013,96908,1220443,543.1338429,145.9148591,61.36057744,23.47191806,9.102708498,-23.22212146,39.23396245,3215024.581,7
2020/10/28,Nevada,313142,5877582,324862,6144882,700771,97479,1227689,556.3472211,149.7026871,62.79602999,24.41565841,9.432109836,-23.2806032,38.73442292,3215024.581,10
2020/10/29,Nevada,326897,5844725,339420,6121884,700064,98554,1231112,570.0137239,153.9055653,64.31235246,25.48934183,9.81305616,-23.33070297,38.19348548,3215024.581,3
2020/10/30,Nevada,338586,6076600,352172,6397340,703799,99786,1242709,590.310657,159.4598282,66.7788615,26.68375942,10.24385683,-23.36946831,37.66153125,3215024.581,8
2020/10/31,Nevada,321851,5933796,340262,6384027,707724,100763,1253083,607.761556,164.7130043,69.3097137,27.98460957,10.72024598,-23.39692151,37.17861384,3215024.581,0
2020/11/1,Nevada,300092,5214952,319227,5647732,711711,101479,1263183,626.4355742,168.9073892,71.50459772,29.37828632,11.23781105,-23.41616233,36.76658441,3215024.581,4
2020/11/2,Nevada,311904,5461640,325389,5747447,714319,102114,1270643,645.5789225,173.8242739,73.78725791,30.85699988,11.79329117,-23.43151124,36.42652923,3215024.581,3
2020/4/2,New Hampshire,110112,1954594,109934,1974118,6078,415,7266,36.21868311,13.18292736,9.225344696,2.182864728,1.69093337,-47.75479953,5.05414067,1352739.213,0
2020/4/3,New Hampshire,111924,1992644,112625,2031843,6575,479,7746,40.52914023,14.69674781,10.26926537,2.352516191,1.822352104,-47.92664589,4.782791288,1352739.213,1
2020/4/4,New Hampshire,112963,2023408,116018,2109319,6965,540,8282,44.80313306,16.19324943,11.29694622,2.500065665,1.936649764,-48.01603929,4.547973687,1352739.213,2
2020/4/5,New Hampshire,100212,1850850,103254,1930718,7411,621,8761,48.92737094,17.52586067,12.20632129,2.622443922,2.031448802,-48.03908578,4.36819351,1352739.213,2
2020/4/6,New Hampshire,107462,2012676,108114,2051167,7701,669,9097,52.80009575,18.70440606,13.0048939,2.719080613,2.106307406,-48.01014475,4.248973477,1352739.213,0
2020/4/7,New Hampshire,107278,2029443,107793,2067067,8019,715,9457,56.34167835,19.72142117,13.70448351,2.791856425,2.16268243,-47.94088032,4.185398554,1352739.213,0
2020/4/8,New Hampshire,107618,2015997,108214,2053218,8389,788,9888,59.50103959,20.23884009,14.0496382,2.844475211,2.203443023,-47.83922644,4.165560532,1352739.213,9
2020/4/9,New Hampshire,102496,1918066,103155,1954160,8763,788,10335,62.25848187,20.73697572,14.40709612,2.881862368,2.232404594,-47.70895652,4.174293773,1352739.213,0
2020/4/10,New Hampshire,109870,2085751,111512,2149893,9139,819,10789,64.6254983,21.26447759,14.76345522,2.909723704,2.253987087,-47.5508252,4.196684826,1352739.213,3
2020/4/11,New Hampshire,109593,2100293,113567,2216734,9608,885,11338,66.64169881,21.58891879,14.98337352,2.934168795,2.272923221,-47.36493149,4.22074283,1352739.213,1
2020/4/12,New Hampshire,88355,1781007,89966,1833528,9996,929,11713,68.36965311,21.57353121,14.92633319,2.961313592,2.293950654,-47.15258088,4.238962337,1352739.213,1
2020/4/13,New Hampshire,94493,1878886,95065,1912489,10222,985,12098,69.8889232,21.54918477,14.80310341,2.996938429,2.321547062,-46.91729272,4.249011655,1352739.213,0
2020/4/14,New Hampshire,98877,2095432,99327,2129015,10590,1020,12323,71.29097931,21.6619131,14.82238054,3.046296715,2.359781944,-46.6664563,4.254089827,1352739.213,0
2020/4/15,New Hampshire,98288,2120704,99325,2168532,11027,1139,12654,72.67566715,21.70267168,14.75938589,3.114246911,2.412418853,-46.40997334,4.263141368,1352739.213,9
2020/4/16,New Hampshire,96829,2089426,97889,2138434,11027,1139,13125,74.14838486,21.8960142,14.77190508,3.205342003,2.482984715,-46.15753988,4.290551815,1352739.213,0
2020/4/17,New Hampshire,103063,2198497,104655,2264557,11421,1287,13535,75.81636018,22.18147782,14.86895293,3.323422707,2.5744547,-45.91753518,4.354648383,1352739.213,5
2020/4/18,New Hampshire,92228,2003659,95506,2105781,11565,1287,14100,76.54109523,22.11956333,14.75105742,3.471561419,2.689208806,-45.69658332,4.47481455,1352739.213,0
2020/4/19,New Hampshire,95446,2053077,98610,2152960,12082,1342,14701,79.72398647,22.73696546,15.04658332,3.652024361,2.82900254,-45.49893148,4.667833193,1352739.213,1
2020/4/20,New Hampshire,99153,2070182,101214,2138687,12726,1392,15354,82.70916343,23.3341542,15.47721229,3.866247549,2.994948296,-45.32495501,4.944813176,1352739.213,3
2020/4/21,New Hampshire,103265,2023925,104058,2066040,12848,1491,15948,85.32073355,23.90551686,15.90726987,4.11444472,3.187211642,-45.16931785,5.310287774,1352739.213,1
2020/4/22,New Hampshire,105827,2095114,106966,2148318,13550,1491,16882,85.79772857,23.95352807,15.83032812,4.395550649,3.404967415,-45.02176429,5.764790937,1352739.213,0
2020/4/23,New Hampshire,110323,2179839,111496,2236062,14424,1588,17667,87.28571401,24.34803104,15.89905741,4.707214513,3.646394574,-44.86738449,6.310676452,1352739.213,6
2020/4/24,New Hampshire,106194,2175749,107848,2243219,15139,1670,18259,90.56888167,25.11545366,16.27060433,5.045404173,3.908369663,-44.688538,6.958373582,1352739.213,3
2020/4/25,New Hampshire,110919,2250507,115604,2392353,16007,1720,19568,93.91467427,26.0329902,16.74720582,5.404217751,4.186320854,-44.46990738,7.728517617,1352739.213,2
2020/4/26,New Hampshire,94263,1904527,97335,1998226,16964,1787,20398,95.77576104,26.4959745,17.06378595,5.775881087,4.474225977,-44.20188359,8.646673499,1352739.213,7
2020/4/27,New Hampshire,97618,1977999,98124,2015462,17860,1864,21029,98.2689768,27.01030573,17.33813274,6.150836594,4.764681346,-43.88054922,9.730934265,1352739.213,0
2020/4/28,New Hampshire,105974,2148264,106439,2188279,18207,1938,21676,101.3262194,27.57301238,17.73561113,6.518074298,5.049158199,-43.50897159,10.97576166,1352739.213,0
2020/4/29,New Hampshire,107273,2211339,108045,2257442,18736,2010,22258,103.7113387,28.07464967,18.12205529,6.865580057,5.318349907,-43.09798418,12.33719241,1352739.213,0
2020/4/30,New Hampshire,101613,2087243,102210,2129529,19867,2054,23863,105.1416767,28.3815062,18.47681731,7.181101288,5.562765133,-42.66427333,13.72548093,1352739.213,6
2020/5/1,New Hampshire,116559,2222894,117655,2278350,19903,2146,25142,105.6268954,28.31992184,18.51309711,7.453696544,5.773928203,-42.22733614,15.01191511,1352739.213,6
2020/5/2,New Hampshire,119862,2303320,123843,2430385,22039,2310,26262,107.5170629,28.63018675,18.89866078,7.675168838,5.945489402,-41.80663171,16.05414722,1352739.213,9
2020/5/3,New Hampshire,102032,2174166,105468,2286219,25964,2429,27484,108.8797999,28.66719164,18.98766583,7.841002201,6.073950485,-41.41800964,16.73674028,1352739.213,3
2020/5/4,New Hampshire,111587,2163780,112099,2203781,24282,2588,27910,109.7884183,28.75029303,19.15814572,7.950014911,6.158396043,-41.06880124,17.01146527,1352739.213,2
2020/5/5,New Hampshire,113190,2184845,113765,2225855,24282,2588,28788,109.9394152,28.63263556,19.07254886,8.004039812,6.200245869,-40.75565548,16.91644477,1352739.213,0
2020/5/6,New Hampshire,116712,2182439,116981,2219901,25097,2636,30120,111.233511,28.87505222,19.23006606,8.007467616,6.202901181,-40.46529357,16.56311065,1352739.213,6
2020/5/7,New Hampshire,116475,2237584,116742,2274598,26066,2740,31540,111.775858,28.88970854,19.32688225,7.966973333,6.171532708,-40.1759305,16.10004132,1352739.213,19
2020/5/8,New Hampshire,118450,2341776,119796,2407135,27829,2843,32660,113.1709871,29.38334704,19.75384021,7.890878041,6.112586285,-39.86134589,15.67358282,1352739.213,3
2020/5/9,New Hampshire,112931,2158472,116830,2278770,29351,2947,34174,113.9075809,29.50906112,19.79577287,7.788310838,6.033133672,-39.49592072,15.40042576,1352739.213,7
2020/5/10,New Hampshire,110320,2145264,111880,2211177,30442,3011,35846,114.601975,29.60679788,19.78450025,7.668489628,5.940315423,-39.05941117,15.35500739,1352739.213,10
2020/5/11,New Hampshire,110235,2087074,110462,2122669,31723,3160,37116,116.2471868,30.10576641,19.88654567,7.540158306,5.840904904,-38.53923856,15.56742199,1352739.213,2
2020/5/12,New Hampshire,114093,2209922,114781,2256202,32401,3160,38026,116.3786801,30.25896792,19.96125912,7.411155332,5.740974097,-37.93125178,16.02677553,1352739.213,0
2020/5/13,New Hampshire,117399,2276017,118440,2332316,33977,3239,39618,115.9165408,30.4972506,20.04848874,7.288084823,5.645638812,-37.24093804,16.68823685,1352739.213,9
2020/5/14,New Hampshire,118309,2288613,119464,2347051,35876,3299,42287,116.9545017,30.92663021,20.2849603,7.176084269,5.558878752,-36.48313234,17.48397548,1352739.213,8
2020/5/15,New Hampshire,123201,2302167,125699,2397930,39148,3464,44206,116.9474681,30.92651056,20.15721414,7.078596976,5.483361239,-35.68021079,18.33773059,1352739.213,9
2020/5/16,New Hampshire,122867,2357720,129471,2549931,39212,3464,46553,115.6306476,30.44225672,19.71790389,6.997618992,5.420632489,-34.86039378,19.18000335,1352739.213,0
2020/5/17,New Hampshire,117236,2172810,122723,2323498,41196,3556,48386,113.1922169,29.96746398,19.09742838,6.933993285,5.371345499,-34.05579841,19.95965551,1352739.213,12
2020/5/18,New Hampshire,121467,2229808,122930,2292120,41282,3596,50987,109.8840226,29.23720047,18.66060868,6.88735354,5.335216507,-33.29777638,20.6485093,1352739.213,1
2020/5/19,New Hampshire,121179,2275942,122396,2332097,45822,3652,52260,107.1728329,28.55353246,18.21932336,6.856602734,5.311395717,-32.61247842,21.23814249,1352739.213,0
2020/5/20,New Hampshire,127680,2382673,129573,2458388,47167,3721,55687,104.5860125,27.95828173,17.74897212,6.840067706,5.29858703,-32.01713526,21.73057023,1352739.213,10
2020/5/21,New Hampshire,132001,2415897,134729,2514540,48962,3868,58218,101.437964,27.39348289,17.25367101,6.835458854,5.295016831,-31.51591169,22.12708727,1352739.213,8
2020/5/22,New Hampshire,142291,2538978,148508,2712345,51165,3935,60573,98.37697115,26.73646827,16.50227473,6.839982922,5.298521353,-31.09835086,22.42077765,1352739.213,9
2020/5/23,New Hampshire,130950,2377968,142480,2665504,55450,4089,62612,95.89167915,25.9427182,16.02422847,6.850474016,5.30664817,-30.74169682,22.59683045,1352739.213,9
2020/5/24,New Hampshire,123001,2279111,133370,2539782,55450,4089,64577,93.98756393,25.65781267,15.54413795,6.863466169,5.316712405,-30.41591323,22.64037823,1352739.213,0
2020/5/25,New Hampshire,119115,2150847,126974,2349494,57237,4149,65977,94.29800887,25.91972559,15.47510024,6.875292315,5.325873406,-30.0854289,22.54664554,1352739.213,1
2020/5/26,New Hampshire,130208,2342729,132220,2419233,58842,4197,68081,96.07265885,26.51950301,15.83746384,6.882200619,5.331224852,-29.71417915,22.32656388,1352739.213,1
2020/5/27,New Hampshire,128839,2394740,130542,2469601,60001,4231,70514,97.82700968,27.08461927,16.22650009,6.880580804,5.329970078,-29.27608873,22.00432113,1352739.213,4
2020/5/28,New Hampshire,128663,2382767,130548,2460701,61310,4286,72316,99.8854236,27.57028965,16.55829411,6.867360084,5.319728786,-28.75797674,21.60908483,1352739.213,9
2020/5/29,New Hampshire,142809,2479174,147045,2614903,62476,4386,74980,100.5726594,27.71304382,16.54096129,6.840209387,5.298696782,-28.16020178,21.1664363,1352739.213,9
2020/5/30,New Hampshire,137645,2421028,146094,2642983,64468,4492,77127,101.7167978,28.08395563,16.53599078,6.797473189,5.265591632,-27.49622211,20.6939882,1352739.213,6
2020/5/31,New Hampshire,126413,2230024,133227,2405894,65735,4545,79859,102.7149688,28.36287741,16.64422608,6.738143487,5.219632498,-26.78972765,20.20206772,1352739.213,4
2020/6/1,New Hampshire,135367,2334740,136699,2395017,67805,4651,81238,100.2103063,27.66702392,16.0330727,6.661936959,5.160599907,-26.06652543,19.69762504,1352739.213,3
2020/6/2,New Hampshire,131043,2366489,132048,2426861,69659,4685,82744,96.79080578,26.74742452,15.31053896,6.569178143,5.088745259,-25.34983589,19.18886344,1352739.213,0
2020/6/3,New Hampshire,133241,2404286,135264,2484345,70990,4749,85514,93.78638418,25.87723056,14.72457464,6.460604024,5.004639451,-24.66036706,18.68874104,1352739.213,11
2020/6/4,New Hampshire,136371,2504965,138921,2596503,71170,4795,89448,90.62233238,25.10016095,14.07985678,6.337229782,4.909068883,-24.01569141,18.21618943,1352739.213,9
2020/6/5,New Hampshire,142744,2600009,148164,2757538,74889,4876,92308,89.2243695,24.66787741,13.7562797,6.200345789,4.803033126,-23.42904663,17.7943413,1352739.213,8
2020/6/6,New Hampshire,136179,2452607,147295,2730990,78990,5019,95044,86.36923275,23.7851873,13.12681612,6.051554241,4.687773308,-22.90811102,17.44589822,1352739.213,10
2020/6/7,New Hampshire,125370,2292735,134553,2523188,78990,5019,97175,84.02472841,23.07381483,12.5774411,5.89273156,4.564742976,-22.45378434,17.18698709,1352739.213,0
2020/6/8,New Hampshire,139679,2485789,141971,2570191,80509,5043,99518,83.02976188,22.80106577,12.30363321,5.725994656,4.435581974,-22.0558142,17.02184763,1352739.213,3
2020/6/9,New Hampshire,137626,2433040,139535,2511679,82044,5079,101466,81.09688066,22.19022477,11.96299888,5.553524186,4.301979525,-21.69352408,16.94040047,1352739.213,0
2020/6/10,New Hampshire,137936,2476207,139428,2546887,83515,5132,103235,79.92942701,21.96523632,11.81077618,5.377369407,4.165523065,-21.34195974,16.9195432,1352739.213,8
2020/6/11,New Hampshire,136787,2408169,138520,2481816,84729,5178,106470,77.85506952,21.49195824,11.60999362,5.199349908,4.027622119,-20.97800723,16.92752639,1352739.213,7
2020/6/12,New Hampshire,145025,2661789,150173,2817567,86708,5209,109502,75.42256458,20.89027345,11.21519594,5.021032301,3.889490246,-20.58461292,16.9300776,1352739.213,7
2020/6/13,New Hampshire,145922,2575484,156879,2858653,88705,5251,112141,74.09122132,20.56675374,10.82514016,4.843714416,3.752132798,-20.15468154,16.89683413,1352739.213,7
2020/6/14,New Hampshire,129670,2341630,137873,2565756,91122,5299,114722,71.4205564,19.93300151,10.54823782,4.66847313,3.616383966,-19.69220209,16.80692423,1352739.213,3
2020/6/15,New Hampshire,135145,2510827,137100,2595843,93528,5345,116817,67.73229437,18.8805028,10.11451413,4.496184905,3.482922691,-19.20766772,16.65250467,1352739.213,2
2020/6/16,New Hampshire,131943,2559294,133954,2646580,93528,5345,118534,65.19630332,18.12993841,9.796391712,4.327565093,3.352303114,-18.715307,16.43932585,1352739.213,0
2020/6/17,New Hampshire,144446,2666684,146699,2762126,94722,5364,120476,63.16275858,17.49303462,9.523095157,4.163202003,3.224980963,-18.23438695,16.18412165,1352739.213,6
2020/6/18,New Hampshire,139034,2674096,142236,2795578,96548,5436,123112,61.00738681,16.69469203,9.231063847,4.003542871,3.101302683,-17.78872219,15.90984016,1352739.213,4
2020/6/19,New Hampshire,138108,2757813,144434,2962681,98275,5450,125637,59.04778255,16.16554173,8.961986121,3.848868846,2.981486065,-17.40502817,15.64029463,1352739.213,1
2020/6/20,New Hampshire,137150,2638743,148408,2967050,100081,5486,128632,57.00282711,15.58402028,8.694278584,3.699291243,2.865617337,-17.10995397,15.39560819,1352739.213,6
2020/6/21,New Hampshire,123508,2489077,131579,2737822,100367,5518,130833,55.42338733,15.15213391,8.43448038,3.554804578,2.75369225,-16.92660298,15.18913204,1352739.213,2
2020/6/22,New Hampshire,139991,2534699,142711,2643048,103318,5544,132120,54.36732401,15.00581447,8.371967343,3.415265114,2.645599461,-16.86690499,15.02618189,1352739.213,0
2020/6/23,New Hampshire,137317,2571007,139792,2674544,103318,5558,133499,50.18372805,13.82171756,7.801178125,3.280462226,2.541175812,-16.92917259,14.90471355,1352739.213,0
2020/6/24,New Hampshire,138762,2561217,141825,2677767,104482,5571,136661,45.76096802,12.58949638,7.064801451,3.150224744,2.440288706,-17.10296805,14.81773088,1352739.213,4
2020/6/25,New Hampshire,142782,2665204,146491,2803272,105968,5598,139436,42.89648964,11.80650047,6.598221105,3.024423204,2.342837857,-17.37283469,14.75654941,1352739.213,4
2020/6/26,New Hampshire,149059,2768445,155252,2966910,109097,5671,141945,40.04588194,10.92938549,5.99736914,2.902936527,2.248729471,-17.7197006,14.71363759,1352739.213,18
2020/6/27,New Hampshire,137770,2547472,148835,2853192,109097,5671,144924,37.48329836,10.10903289,5.423442826,2.785642566,2.157868928,-18.12066588,14.68396441,1352739.213,0
2020/6/28,New Hampshire,126654,2369686,136279,2635258,110392,5717,147282,35.80251548,9.561874649,5.121325612,2.67241892,2.070161413,-18.54854258,14.66461319,1352739.213,2
2020/6/29,New Hampshire,133802,2468598,137507,2597426,112538,5760,149399,33.68728584,8.92109718,4.758846729,2.563144806,1.985513362,-18.9678677,14.65319382,1352739.213,0
2020/6/30,New Hampshire,137698,2510300,140928,2631528,112538,5760,151394,33.53387727,8.859157559,4.669892647,2.457718984,1.903846349,-19.33531446,14.64587915,1352739.213,0
2020/7/1,New Hampshire,138989,2607023,142465,2734940,113387,5782,152928,32.37060797,8.604069888,4.448213198,2.356101762,1.82512963,-19.61110054,14.63577609,1352739.213,4
2020/7/2,New Hampshire,139127,2712274,145025,2908107,114505,5802,156642,30.84934419,8.219740046,4.208526772,2.258331293,1.749392757,-19.76438149,14.61222237,1352739.213,2
2020/7/3,New Hampshire,139660,2602071,153468,2970266,116365,5822,158920,29.52012281,7.900995795,4.020064312,2.164601096,1.676785638,-19.77207007,14.56160357,1352739.213,2
2020/7/4,New Hampshire,126219,2395751,139548,2760581,117892,5857,161306,28.24627348,7.573048783,3.886193646,2.075256369,1.607575678,-19.62514983,14.46999821,1352739.213,1
2020/7/5,New Hampshire,131125,2359799,144359,2711027,117892,5857,164672,26.54552637,7.101751173,3.648391747,1.990720279,1.542090679,-19.33914379,14.32716515,1352739.213,0
2020/7/6,New Hampshire,137851,2568868,144198,2759245,119338,5897,166872,25.15333783,6.721210108,3.438853392,1.911385445,1.480634778,-18.94911799,14.13036251,1352739.213,5
2020/7/7,New Hampshire,140301,2585307,144247,2722946,121966,5914,168570,24.24016426,6.449140979,3.29616637,1.837557185,1.423444487,-18.49150951,13.88624752,1352739.213,1
2020/7/8,New Hampshire,140182,2490901,143466,2618630,122579,5932,170463,23.46834979,6.207183269,3.145630252,1.769460481,1.370694086,-18.00194169,13.60994639,1352739.213,2
2020/7/9,New Hampshire,144741,2611230,148484,2750657,123676,5952,172485,23.031475,6.077451929,3.06932853,1.707262459,1.322513038,-17.51164466,13.32181338,1352739.213,2
2020/7/10,New Hampshire,149357,2648507,156339,2857673,125078,5973,175092,22.60194203,5.947872724,2.968916445,1.651090459,1.278999985,-17.0409016,13.04317644,1352739.213,1
2020/7/11,New Hampshire,139633,2522232,150151,2818358,126311,5991,177819,22.45733638,5.925647957,2.891200178,1.60104165,1.240230197,-16.6001707,12.7923664,1352739.213,3
2020/7/12,New Hampshire,129486,2434859,138392,2697713,127365,6024,181329,22.30794527,5.937704518,2.881892847,1.557167588,1.206243613,-16.1983135,12.5819341,1352739.213,1
2020/7/13,New Hampshire,139628,2464990,142226,2572756,128812,6054,183598,22.57390282,6.040045519,2.929287829,1.51943719,1.177016154,-15.84191093,12.41781932,1352739.213,0
2020/7/14,New Hampshire,138933,2490605,141899,2610617,129960,6068,185226,22.56201701,6.091229388,2.886710051,1.487691357,1.152424577,-15.53267505,12.30094521,1352739.213,0
2020/7/15,New Hampshire,143188,2599785,146588,2726005,131018,6091,188096,23.14757318,6.349631039,3.023024058,1.461638401,1.132242926,-15.27272843,12.23091709,1352739.213,1
2020/7/16,New Hampshire,144361,2657025,148920,2815993,132159,6113,191354,22.30465275,6.179953967,2.919661675,1.440757194,1.116067517,-15.06712198,12.21020162,1352739.213,2
2020/7/17,New Hampshire,145399,2704896,153825,2954482,135621,6165,194852,21.49706227,6.090465151,2.886193066,1.424270291,1.10329611,-14.92133683,12.24638254,1352739.213,1
2020/7/18,New Hampshire,136455,2631546,150449,3018830,135621,6165,197057,20.94871261,5.943711912,2.837089438,1.411208384,1.09317784,-14.83966071,12.35077757,1352739.213,0
2020/7/19,New Hampshire,128163,2445205,140006,2771422,137175,6203,200204,20.95866461,6.010502091,2.872154709,1.400465594,1.08485605,-14.82392089,12.53367087,1352739.213,3
2020/7/20,New Hampshire,133613,2563371,137851,2709217,137175,6203,203205,20.97406455,5.98415719,2.848179256,1.390848463,1.07740624,-14.86826501,12.79829572,1352739.213,0
2020/7/21,New Hampshire,140534,2587272,144587,2723913,138573,6249,205035,21.23572225,6.04260539,2.893970711,1.381131566,1.069879147,-14.9604567,13.13611414,1352739.213,0
2020/7/22,New Hampshire,143952,2549868,148265,2689984,139276,6262,207241,21.6208722,6.129077664,2.885811885,1.370107625,1.061339566,-15.09024867,13.525113,1352739.213,2
2020/7/23,New Hampshire,143426,2533286,147968,2674243,140584,6295,210911,22.15710574,6.298986066,2.885347572,1.356607462,1.050881806,-15.25166344,13.93158645,1352739.213,2
2020/7/24,New Hampshire,152124,2747453,160977,2991118,143474,6318,215135,22.70837163,6.48795264,2.932300728,1.339534446,1.037656373,-15.44401487,14.31522096,1352739.213,3
2020/7/25,New Hampshire,142699,2607019,156654,2964679,145875,6415,218182,22.89854345,6.53715378,2.944020535,1.31795824,1.02094259,-15.66789421,14.63683185,1352739.213,4
2020/7/26,New Hampshire,134759,2456758,146659,2764065,147173,6436,220316,22.63258537,6.460927266,2.898929555,1.291268392,1.000267578,-15.92257903,14.86750512,1352739.213,0
2020/7/27,New Hampshire,138590,2516887,143395,2661203,147173,6436,222691,22.37959107,6.39500341,2.835289107,1.259205525,0.975430413,-16.20232025,14.99672904,1352739.213,0
2020/7/28,New Hampshire,148124,2475083,152231,2596398,149583,6500,225655,21.72874562,6.173145154,2.732661104,1.221895736,0.946528774,-16.49491985,15.0367432,1352739.213,0
2020/7/29,New Hampshire,157959,2512658,162150,2632784,149583,6500,228352,21.11805544,6.002965854,2.674037922,1.179899411,0.91399676,-16.78545214,15.02135202,1352739.213,0
2020/7/30,New Hampshire,159077,2550925,163897,2687430,150884,6513,231494,21.4174804,5.939717601,2.669234869,1.134113958,0.878529536,-17.05910867,14.9997058,1352739.213,2
2020/7/31,New Hampshire,156495,2674930,165765,2910160,151765,6544,234028,21.98627646,6.047794438,2.694004047,1.085645574,0.840984008,-17.30213586,15.02693578,1352739.213,4
2020/8/1,New Hampshire,154163,2549392,168806,2884590,154349,6613,237035,22.27102344,6.057780808,2.692514406,1.035688246,0.802285086,-17.5028512,15.15378194,1352739.213,1
2020/8/2,New Hampshire,152416,2284430,165280,2561715,154349,6613,240675,22.55330793,6.116302494,2.687887149,0.985443117,0.763363221,-17.65224443,15.41656505,1352739.213,0
2020/8/3,New Hampshire,158085,2478723,163529,2628281,155988,6634,243785,22.23404714,6.045601472,2.60079818,0.936037728,0.725091852,-17.7413907,15.82836591,1352739.213,1
2020/8/4,New Hampshire,151690,2384086,155216,2494587,158176,6660,246591,22.21518999,5.993820777,2.543242369,0.888461254,0.688237234,-17.76146377,16.37182289,1352739.213,0
2020/8/5,New Hampshire,158470,2523085,162092,2645767,159283,6693,249006,22.469938,6.071619546,2.553503337,0.843532942,0.653433986,-17.70899007,16.99449776,1352739.213,1
2020/8/6,New Hampshire,159658,2540997,165001,2696196,160688,6719,251509,22.58635413,6.047171747,2.52919228,0.801923081,0.621201342,-17.59046923,17.60898789,1352739.213,0
2020/8/7,New Hampshire,161538,2611203,170487,2837036,161723,6742,254522,21.97688615,5.871017929,2.453957934,0.764126798,0.591922846,-17.42147587,18.1020481,1352739.213,1
2020/8/8,New Hampshire,150210,2477936,164561,2817887,164433,6818,257597,21.66272123,5.87958708,2.446138258,0.730445376,0.565831884,-17.22276806,18.35652881,1352739.213,0
2020/8/9,New Hampshire,137625,2375292,149407,2678876,165754,6831,260008,20.88682928,5.746020553,2.33390831,0.701029487,0.543045173,-17.01528224,18.28458064,1352739.213,0
2020/8/10,New Hampshire,155398,2425276,160547,2572572,167438,6840,262950,20.01665745,5.537852121,2.221320868,0.675902793,0.523581042,-16.81218664,17.86052267,1352739.213,0
2020/8/11,New Hampshire,155882,2459464,160072,2588467,168538,6861,265028,19.05091645,5.230672107,2.075485282,0.654975044,0.507369579,-16.61710114,17.13663262,1352739.213,0
2020/8/12,New Hampshire,151854,2486213,156370,2626644,173564,6887,267620,17.79197731,4.873224429,1.94810002,0.638016602,0.494232899,-16.43037015,16.23181308,1352739.213,1
2020/8/13,New Hampshire,161082,2464868,165393,2598883,174695,6921,272051,16.38316485,4.476338342,1.81635563,0.62466055,0.483886773,-16.24988452,15.29888875,1352739.213,2
2020/8/14,New Hampshire,160305,2581184,168510,2803069,174695,6921,275503,15.71283414,4.248088464,1.761521323,0.614452984,0.475979588,-16.06896531,14.48660465,1352739.213,0
2020/8/15,New Hampshire,147745,2483508,161247,2815790,176397,6980,278912,14.50101257,3.872032514,1.662381955,0.606877169,0.470111062,-15.87779623,13.91127442,1352739.213,1
2020/8/16,New Hampshire,146195,2273679,157556,2532328,177941,6988,281010,13.68607866,3.651127585,1.585140332,0.601358921,0.465836409,-15.66785112,13.64323263,1352739.213,0
2020/8/17,New Hampshire,151819,2419191,154533,2518087,178967,7004,283133,13.09927633,3.48892535,1.536671941,0.597278124,0.462675263,-15.43044198,13.70475207,1352739.213,0
2020/8/18,New Hampshire,159856,2448026,162358,2545412,179890,7017,284757,12.54233438,3.340666679,1.461313062,0.593981232,0.460121359,-15.1578247,14.0727729,1352739.213,1
2020/8/19,New Hampshire,152600,2514114,156729,2647887,180973,7036,287074,12.43403934,3.31297189,1.461961961,0.590791733,0.457650648,-14.85039181,14.68326678,1352739.213,3
2020/8/20,New Hampshire,153942,2616221,157383,2742089,182632,7050,290010,12.31032252,3.282615777,1.463811954,0.587048336,0.454750864,-14.5197475,15.43877291,1352739.213,1
2020/8/21,New Hampshire,152672,2691868,160754,2930875,182632,7050,290010,11.79559811,3.129664942,1.386379285,0.58214835,0.450955141,-14.1873027,16.22291685,1352739.213,0
2020/8/22,New Hampshire,143825,2579039,157920,2959134,187583,7092,298850,11.15025911,2.964868077,1.318493579,0.575584265,0.445870341,-13.87945088,16.92220099,1352739.213,1
2020/8/23,New Hampshire,130030,2404254,142361,2731881,188957,7107,301316,10.53985019,2.803283297,1.262815561,0.566966977,0.439195049,-13.62228596,17.4499691,1352739.213,0
